╔══════════════════════════════════════════════════════════════╗
║          THE SEED — MARKET EVOLUTION ENGINE                  ║
║  Config: market-config.paper.json                          ║
║  Mode: Paper                                               ║
║  Capital: $10,000                                          ║
║  Population: 50                                            ║
╚══════════════════════════════════════════════════════════════╝

[PAPER] Starting paper trading with live data...
[PAPER] Loading genome from: output_phase5/best_market_genome.json
[PAPER] Genome loaded: 2d4bc127-0090-4524-a73e-8818488b0a2c
[PAPER]   CPPN nodes: 25, connections: 87
[PAPER] Compiling brain...
[PAPER] Brain compiled: 477 neurons, 879 synapses
[PAPER] Connecting to live data feeds...
[PAPER] Trade log: output_paper\trades.jsonl
[PAPER] Brain decisions run every 15m (matching training regime).
[PAPER] Stop-loss: 2.0% per position
[PAPER] Paper trading active. Press Ctrl+C to stop.

Feed          Price    Pos       Entry   Unrl%    Net P&L       Equity  Trades    WR  Exit  ExitRaw  rSharpe    rDD  Elapsed
──────────────────────────────────────────────────────────────────────────────────────────────────────────────
[CoinglassFeed] Warnings: Exchange balance fetch failed: The requested operation requires an element of type 'Object', but the target element has type 'Array'.
  [BRAIN] Decision #0 (every 15m) at 14:12:37 UTC | price $75,486.09
1054    $ 75,298.56   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:33
1056    $ 75,259.78   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:33
1058    $ 75,264.00   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:34
1060    $ 75,258.98   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:34
1062    $ 75,220.82   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:34
1064    $ 75,176.46   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:34
1066    $ 75,187.78   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:34
1068    $ 75,201.84   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:34
1070    $ 75,199.88   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:35
1072    $ 75,192.03   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:35
1074    $ 75,190.01   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:35
1076    $ 75,196.98   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:35
1078    $ 75,196.01   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:35
1080    $ 75,189.82   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:36
1082    $ 75,197.95   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:36
1084    $ 75,204.37   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:36
1086    $ 75,244.17   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:36
1088    $ 75,240.73   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:36
1090    $ 75,235.75   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:36
1092    $ 75,224.60   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:37
1094    $ 75,244.29   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:37
1096    $ 75,246.00   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:37
1098    $ 75,246.01   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:37
1100    $ 75,301.14   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:37
1102    $ 75,303.23   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:38
1104    $ 75,365.97   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:38
1106    $ 75,366.97   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:38
1108    $ 75,383.35   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:38
1110    $ 75,405.65   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:38
1112    $ 75,359.56   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:38
1114    $ 75,322.92   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:39
1116    $ 75,333.30   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:39
1118    $ 75,338.23   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:39
1120    $ 75,313.97   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:39
1122    $ 75,332.00   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:39
1124    $ 75,338.11   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:39
1126    $ 75,348.96   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:40
1128    $ 75,355.98   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:40
1130    $ 75,363.51   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:40
1132    $ 75,363.52   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:40
1134    $ 75,370.00   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:40
1136    $ 75,350.37   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:41
1138    $ 75,331.23   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:41
1140    $ 75,358.73   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:41
1142    $ 75,358.74   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:41
1144    $ 75,363.05   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:41
1146    $ 75,366.20   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:41
1148    $ 75,371.73   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:42
1150    $ 75,430.03   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:42
1152    $ 75,433.21   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:42
1154    $ 75,403.11   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:42
1156    $ 75,416.47   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:42
1158    $ 75,409.19   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:42
1160    $ 75,425.42   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:43
1162    $ 75,391.70   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:43
1164    $ 75,393.54   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:43
1166    $ 75,393.25   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:43
1168    $ 75,382.03   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:43
1170    $ 75,392.09   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:44
1172    $ 75,419.26   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:44
1174    $ 75,406.64   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:44
1176    $ 75,386.59   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:44
1178    $ 75,400.95   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:44
1180    $ 75,400.94   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:44
1182    $ 75,373.81   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:45
1184    $ 75,380.03   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:45
1186    $ 75,385.95   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:45
1188    $ 75,350.00   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:45
1190    $ 75,350.01   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:45
1192    $ 75,336.15   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:45
1194    $ 75,300.00   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:46
1196    $ 75,349.98   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:46
1198    $ 75,366.59   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:46
1200    $ 75,320.01   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:46
1202    $ 75,313.71   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:46
1204    $ 75,305.92   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:47
1206    $ 75,319.97   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:47
1208    $ 75,325.99   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:47
  [BRAIN] Decision #8 (every 15m) at 16:00:05 UTC | price $75,336.00
1210    $ 75,339.05   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:47
1212    $ 75,326.15   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:47
1214    $ 75,381.90   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:47
1216    $ 75,374.36   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:48
1218    $ 75,371.14   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:48
1220    $ 75,359.19   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:48
1222    $ 75,350.65   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:48
1224    $ 75,322.39   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:48
1226    $ 75,342.00   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:49
1228    $ 75,341.48   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:49
1230    $ 75,374.68   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:49
1232    $ 75,415.54   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:49
1234    $ 75,436.29   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:49
1236    $ 75,446.29   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:49
1238    $ 75,454.04   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:50
1240    $ 75,428.75   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:50
1242    $ 75,444.16   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:50
1244    $ 75,434.68   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:50
1246    $ 75,429.47   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:50
1248    $ 75,495.01   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:50
1250    $ 75,465.82   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:51
1252    $ 75,464.31   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:51
1254    $ 75,457.09   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:51
1256    $ 75,461.49   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:51
1258    $ 75,463.40   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:51
1260    $ 75,493.99   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:52
1262    $ 75,481.98   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:52
1264    $ 75,466.52   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:52
1266    $ 75,469.05   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:52
1268    $ 75,461.49   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:52
1270    $ 75,453.25   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:52
1272    $ 75,472.13   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:53
1274    $ 75,445.68   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:53
1276    $ 75,473.99   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:53
1278    $ 75,477.49   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:53
1280    $ 75,483.96   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:53
1282    $ 75,495.98   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:54
1284    $ 75,481.78   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:54
1286    $ 75,483.31   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:54
1288    $ 75,477.99   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:54
1290    $ 75,523.07   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:54
1292    $ 75,511.99   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:54
1294    $ 75,527.65   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:55
1296    $ 75,521.41   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:55
1298    $ 75,521.40   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:55
1300    $ 75,521.41   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:55
1302    $ 75,521.41   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:55
1304    $ 75,539.21   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:55
1306    $ 75,636.31   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:56
1308    $ 75,671.13   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:56
1310    $ 75,628.73   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:56
1312    $ 75,622.06   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:56
1314    $ 75,637.76   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:56
1316    $ 75,637.74   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:57
1318    $ 75,642.59   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:57
1320    $ 75,662.44   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:57
1322    $ 75,637.92   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:57
1324    $ 75,632.92   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:57
1326    $ 75,649.80   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:57
1328    $ 75,628.83   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:58
1330    $ 75,646.25   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:58
1332    $ 75,644.33   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:58
1334    $ 75,614.37   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:58
1336    $ 75,605.46   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:58
1338    $ 75,614.12   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:58
1340    $ 75,614.77   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:59
1342    $ 75,599.63   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:59
1344    $ 75,593.16   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:59
1346    $ 75,597.86   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:59
1348    $ 75,565.41   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     1:59
1350    $ 75,512.58   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:00
1352    $ 75,512.57   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:00
1354    $ 75,488.00   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:00
1356    $ 75,471.90   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:00
1358    $ 75,452.59   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:00
1360    $ 75,450.00   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:00
1362    $ 75,458.89   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:01
1364    $ 75,433.63   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:01
1366    $ 75,462.00   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:01
1368    $ 75,479.89   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:01
1370    $ 75,480.94   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:01
1372    $ 75,479.85   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:02
1374    $ 75,489.99   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:02
1376    $ 75,489.99   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:02
  [BRAIN] Decision #9 (every 15m) at 16:15:04 UTC | price $75,495.99
1378    $ 75,473.18   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:02
1380    $ 75,477.26   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:02
1382    $ 75,473.01   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:02
1384    $ 75,417.75   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:03
1386    $ 75,400.00   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:03
1388    $ 75,431.95   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:03
1390    $ 75,422.59   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:03
1392    $ 75,431.78   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:03
1394    $ 75,444.15   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:03
1396    $ 75,444.14   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:04
1398    $ 75,424.02   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:04
1400    $ 75,439.19   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:04
1402    $ 75,448.86   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:04
1404    $ 75,443.88   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:04
1406    $ 75,428.94   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:05
1408    $ 75,400.00   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:05
1410    $ 75,398.26   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:05
1412    $ 75,365.30   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:05
1414    $ 75,343.61   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:05
1416    $ 75,312.38   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:05
1418    $ 75,333.81   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:06
1420    $ 75,323.17   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:06
1422    $ 75,292.92   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:06
1424    $ 75,297.30   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:06
1426    $ 75,319.22   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:06
1428    $ 75,324.76   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:07
1430    $ 75,328.16   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:07
1432    $ 75,320.93   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:07
1434    $ 75,320.93   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:07
1436    $ 75,339.99   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:07
1438    $ 75,340.00   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:07
1440    $ 75,333.98   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:08
1442    $ 75,344.47   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:08
1444    $ 75,347.53   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:08
1446    $ 75,291.43   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:08
1448    $ 75,253.24   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:08
1450    $ 75,227.95   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:08
1452    $ 75,212.79   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:09
1454    $ 75,189.60   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:09
1456    $ 75,222.03   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:09
1458    $ 75,214.30   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:09
1460    $ 75,206.54   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:09
1462    $ 75,245.10   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:10
1464    $ 75,251.05   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:10
1466    $ 75,256.93   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:10
1468    $ 75,289.17   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:10
1470    $ 75,295.97   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:10
1472    $ 75,293.71   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:10
1474    $ 75,293.70   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:11
1476    $ 75,296.49   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:11
1478    $ 75,274.12   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:11
1480    $ 75,250.00   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:11
1482    $ 75,240.10   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:11
1484    $ 75,225.30   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:12
1486    $ 75,208.09   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:12
1488    $ 75,212.55   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:12
1490    $ 75,239.93   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:12
1492    $ 75,239.93   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:12
1494    $ 75,250.70   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:12
1496    $ 75,265.75   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:13
1498    $ 75,282.00   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:13
1500    $ 75,283.67   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:13
1502    $ 75,326.57   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:13
1504    $ 75,339.99   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:13
1506    $ 75,324.28   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:13
1508    $ 75,324.28   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:14
1510    $ 75,330.30   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:14
1512    $ 75,342.01   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:14
1514    $ 75,351.77   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:14
1516    $ 75,363.44   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:14
1518    $ 75,363.43   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:15
1520    $ 75,363.43   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:15
1522    $ 75,336.69   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:15
1524    $ 75,327.26   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:15
1526    $ 75,290.00   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:15
1528    $ 75,283.68   FLAT         ---              0.00 $ 10,000.00       0   0%         0.5000     0.00  0.0%     2:15
